n	pca1	pca2
3225	99.9076	0.0924174
3226	99.9574	0.0426213
3227	99.8833	0.116723
3228	99.9049	0.0951016
3229	99.9669	0.0331209
3230	99.9493	0.0506759
3231	99.9473	0.052738
3232	99.5192	0.480818
3233	99.4882	0.51179
3234	99.5509	0.449079
3235	99.57	0.430023
3236	99.9575	0.0424642
3237	99.9758	0.0241575
3238	99.9913	0.00868027
3239	99.9963	0.00374345
3240	99.9761	0.0239445
3241	99.9566	0.0433749
3242	99.9606	0.0393992
3243	99.893	0.106956
3244	99.8911	0.108886
3245	99.8847	0.115294
3246	99.9492	0.0507671
3247	99.9689	0.0311499
3248	99.9622	0.0377638
3249	99.9651	0.0348958
3250	99.9653	0.0346877
3251	99.9551	0.0448963
3252	99.5208	0.479239
3253	99.8425	0.157478
3254	99.9402	0.0597529
3255	99.9754	0.024643
3256	99.989	0.0110442
3257	99.9894	0.0106135
3258	99.9585	0.0414803
3259	99.9863	0.0136926
3260	99.9645	0.0354794
3261	99.9795	0.0204837
3262	99.9798	0.0202494
3263	99.9789	0.0210631
3264	99.9687	0.0313481
3265	99.5597	0.440324
3266	99.7223	0.277673
3267	99.929	0.0709545
3268	99.9493	0.0506505
3269	99.8794	0.120642
3270	99.9441	0.0558904
3271	99.8804	0.119592
3272	99.9278	0.0721888
3273	99.6638	0.336234
3274	99.6872	0.312803
3275	99.8813	0.118715
3276	99.9585	0.0414891
3277	99.9753	0.0246514
3278	99.9864	0.0135945
3279	99.9502	0.0497622
3280	99.9858	0.014169
3281	99.978	0.0219582
3282	99.8342	0.165776
3283	99.8009	0.199132
3284	99.9542	0.0457536
3285	99.9569	0.0430891
3286	99.8939	0.106142
3287	99.9921	0.00793917
3288	99.971	0.0289764
3289	99.9455	0.0545484
3290	99.9811	0.0188924
3291	99.9421	0.0579183
3292	99.929	0.0709879
3293	99.9574	0.0426204
3294	99.9682	0.0317625
3295	99.4892	0.51082
3296	99.9448	0.0552092
3297	99.9594	0.0406088
3298	99.9433	0.0566782
3299	99.9571	0.0429404
3300	99.952	0.0479928
3301	99.9148	0.0852013
3302	99.9538	0.046209
3303	99.8047	0.195263
3304	99.6476	0.35236
3305	99.6689	0.331142
3306	99.4844	0.515636
3307	99.9072	0.092832
3308	99.9474	0.0525819
3309	99.9779	0.0220952
3310	99.9335	0.0665495
3311	99.8477	0.152349
3312	99.9356	0.0644316
3313	99.9117	0.0883227
3314	99.7541	0.245924
3315	99.9194	0.0805675
3316	99.9312	0.0687702
3317	99.8789	0.121081
3318	99.8543	0.145674
3319	99.9426	0.0573568
3320	99.9626	0.0373746
3321	99.9056	0.0944167
3322	99.8992	0.100836
3323	99.9477	0.052323
3324	99.9452	0.0548307
3325	99.9324	0.0676041
3326	99.9261	0.073941
3327	99.97	0.0299516
3328	99.9751	0.0248985
3329	99.9527	0.0472928
3330	99.9228	0.0772463
3331	99.9107	0.0893185
3332	99.8245	0.175509
3333	99.8284	0.171626
3334	99.9252	0.0748267
3335	99.7165	0.283477
3336	99.9268	0.0732288
3337	99.963	0.0370139
3338	99.9742	0.0258197
3339	99.9843	0.0156568
3340	99.9603	0.0396586
3341	99.9662	0.0338065
3342	99.9615	0.0384737
3343	99.9536	0.0463808
3344	99.9522	0.0477933
3345	99.9027	0.0972901
3346	99.9628	0.0372074
3347	99.9554	0.0445515
3348	99.9754	0.024577
3349	99.98	0.0200213
3350	99.9462	0.0537717
3351	99.8145	0.185544
3352	99.9032	0.0968281
3353	99.8933	0.106691
3354	99.9238	0.0761617
3355	99.8554	0.144606
3356	99.9502	0.0497582
3357	99.9871	0.0128972
3358	99.9385	0.0615402
3359	99.9133	0.086673
3360	99.9316	0.0684107
3361	99.9196	0.0804225
3362	99.9822	0.0177694
3363	99.9837	0.0162867
3364	99.975	0.0250476
3365	99.9491	0.0508504
3366	99.9663	0.0336755
3367	99.9812	0.0187717
3368	99.9807	0.0192507
3369	99.9844	0.0156046
3370	99.9773	0.0226878
3371	99.977	0.0230051
3372	99.9572	0.0427524
3373	99.9802	0.0197768
3374	99.9787	0.021291
3375	99.9809	0.019093
3376	99.9853	0.0147335
3377	99.987	0.0129828
3378	99.9819	0.0181306
3379	99.9879	0.0121109
3380	99.9772	0.022753
3381	99.9661	0.0339239
3382	99.976	0.0239881
3383	99.9667	0.0332742
3384	99.9767	0.023337
3385	99.976	0.0240085
3386	99.9846	0.015444
3387	99.9829	0.0171395
3388	99.9786	0.0214322
3389	99.9795	0.0205415
3390	99.9832	0.0168378
3391	99.9769	0.0231189
3392	99.9749	0.0250508
3393	99.9855	0.0145168
3394	99.9713	0.0287035
3395	99.9795	0.0204925
3396	99.9726	0.0273626
3397	99.9656	0.0343936
3398	99.9859	0.0140729
3399	99.9865	0.0134718
3400	99.9699	0.030113
3401	99.9724	0.0276242
3402	99.9655	0.0345376
3403	99.9688	0.0311555
3404	99.9628	0.0371604
3405	99.9652	0.0348309
3406	99.9517	0.048345
3407	99.967	0.0330121
3408	99.9711	0.0289413
3409	99.9632	0.0367645
3410	99.8804	0.119591
3411	99.914	0.0860487
3412	99.7528	0.247243
3413	99.9767	0.0233475
3414	99.9822	0.0177562
3415	99.9578	0.0422317
3416	99.3298	0.670214
3417	99.9284	0.0715526
3418	99.9775	0.0224769
3419	99.967	0.0330373
3420	99.917	0.0830184
3421	99.9285	0.0715063
3422	99.9677	0.0322925
3423	99.9613	0.038717
3424	99.9668	0.0331859
3425	99.9785	0.0215186
3426	99.9539	0.0461225
3427	99.9426	0.0574276
3428	99.9497	0.0502746
3429	99.9668	0.0332088
3430	99.9715	0.028488
3431	99.963	0.0369704
3432	99.9735	0.0264783
3433	99.9341	0.0658848
3434	99.9538	0.0462325
3435	99.9731	0.0268618
3436	99.9644	0.0356478
3437	99.9633	0.0367276
3438	99.9171	0.0829149
3439	99.9528	0.0471813
3440	99.9651	0.0349034
3441	99.9647	0.0352591
3442	99.9569	0.0431472
3443	99.9676	0.0323761
3444	99.9571	0.0428768
3445	99.9714	0.0285567
3446	99.826	0.174006
3447	99.9229	0.0770663
3448	99.8851	0.114899
3449	99.9188	0.0811931
3450	99.8799	0.120104
3451	99.9654	0.0345971
3452	99.9468	0.053209
3453	99.9328	0.0672454
3454	99.926	0.0740469
3455	99.8974	0.102621
3456	99.9133	0.0866651
3457	99.9609	0.0390591
3458	99.9576	0.0423852
3459	99.9382	0.0617544
3460	99.9571	0.0428823
3461	99.7785	0.2215
3462	99.9787	0.0212661
3463	99.3173	0.682729
3464	99.5087	0.49133
3465	99.4594	0.540626
3466	99.9034	0.0966279
3467	99.9395	0.060544
3468	99.911	0.0890245
3469	99.888	0.111971
3470	99.9254	0.0745732
3471	99.9782	0.0218104
3472	99.9735	0.0265325
3473	99.9698	0.0302437
3474	99.9698	0.0302151
3475	99.9718	0.0281979
3476	99.9732	0.0267674
3477	99.9861	0.0138986
3478	99.9853	0.0147018
3479	99.9744	0.0255974
3480	99.9686	0.0314029
3481	99.9716	0.028439
3482	99.9789	0.0210721
3483	99.9875	0.0124939
3484	99.9812	0.0187904
3485	99.9888	0.0111909
3486	99.9651	0.0349465
3487	99.9807	0.0192661
3488	99.9888	0.0112425
3489	99.9795	0.0205373
3490	99.9501	0.0498822
3491	99.9625	0.0374669
3492	99.9485	0.051543
3493	99.9519	0.0481196
3494	99.9434	0.0566148
3495	99.9735	0.0265421
3496	99.9681	0.0318989
3497	99.9674	0.0325743
3498	99.7227	0.277291
3499	99.6876	0.312399
3500	99.6201	0.379893
3501	99.9843	0.0156607
3502	99.9778	0.0222458
3503	99.9525	0.0474818
3504	99.9539	0.0460895
3505	99.928	0.0719548
3506	99.9496	0.0503501
3507	99.9387	0.0612737
3508	99.8839	0.116122
3509	99.9305	0.0694596
3510	99.9448	0.0551633
3511	99.9824	0.0176125
3512	99.9857	0.0142973
3513	99.9703	0.0296696
3514	99.917	0.0829614
3515	99.9262	0.0738331
3516	99.9572	0.0427694
3517	99.9602	0.0398329
3518	99.9519	0.0481011
3519	99.9042	0.0957537
3520	99.9314	0.0686049
3521	99.8842	0.115813
3522	99.8805	0.119477
3523	99.8814	0.118648
3524	99.9749	0.0251277
3525	99.7963	0.203727
3526	99.9487	0.051335
3527	99.7838	0.216217
3528	99.8091	0.190916
3529	99.9752	0.0247937
3530	99.9721	0.0278877
3531	99.9609	0.0391067
3532	99.9507	0.0492689
3533	99.9438	0.0561915
3534	99.9584	0.0415623
3535	99.9728	0.0271786
3536	99.9461	0.053883
3537	99.9538	0.0462061
3538	99.9609	0.0391443
3539	99.9493	0.0507332
3540	99.9504	0.0495851
3541	99.9511	0.0488511
3542	99.9647	0.0353021
3543	99.9695	0.0305222
3544	99.9485	0.0514923
3545	99.9435	0.0565006
3546	99.9577	0.042263
3547	99.933	0.0669513
3548	99.9544	0.0456383
3549	99.9528	0.0472031
3550	99.9083	0.0917426
3551	99.9522	0.0477631
3552	99.9443	0.0557181
3553	99.9597	0.0403127
3554	99.9657	0.0343049
3555	99.9741	0.0259069
3556	99.968	0.0320071
3557	99.9744	0.0256018
3558	99.9468	0.0532165
3559	99.91	0.0900478
3560	99.9014	0.0986231
3561	99.9432	0.0567917
3562	99.9428	0.0572287
3563	99.9285	0.0714967
3564	99.9527	0.0473494
3565	99.9434	0.0565775
3566	99.9341	0.0659293
3567	99.9394	0.0605732
3568	99.9562	0.043818
3569	99.5492	0.45083
3570	99.9484	0.051593
3571	99.9409	0.0591105
3572	99.9281	0.0718612
3573	99.6656	0.334371
3574	99.9214	0.0785618
3575	99.8877	0.112295
3576	99.8826	0.117402
3577	99.7095	0.290489
3578	99.9031	0.0969162
3579	99.9482	0.0518248
3580	99.9443	0.0557361
3581	99.9719	0.0280773
3582	99.9682	0.0317821
3583	99.9453	0.0546502
3584	99.8462	0.153794
3585	99.6817	0.31834
3586	99.9493	0.0506893
3587	99.9483	0.051659
3588	99.9499	0.0500699
3589	99.9587	0.0413242
3590	99.9235	0.0764636
3591	99.9535	0.0464782
3592	98.905	1.09504
3593	99.9572	0.0428168
3594	99.9616	0.0383581
3595	99.9471	0.0528932
3596	99.8313	0.168744
3597	99.5046	0.495375
3598	99.5777	0.422301
3599	99.491	0.509016
3600	99.5374	0.462646
3601	99.9386	0.061428
3602	99.6973	0.302702
3603	99.4367	0.56328
3604	99.5504	0.449619
3605	99.7531	0.246877
3606	99.8357	0.164289
3607	99.9476	0.0524117
3608	99.6106	0.389431
3609	99.2507	0.749298
3610	99.7589	0.241114
3611	99.1218	0.878188
3612	98.7188	1.28118
3613	99.8373	0.162706
3614	99.8572	0.142807
3615	99.8025	0.197516
3616	99.6974	0.302577
3617	99.7127	0.287277
3618	99.7179	0.282149
3619	99.6354	0.364595
3620	99.6475	0.352488
3621	99.6053	0.394719
3622	99.728	0.272014
3623	99.8959	0.104113
3624	99.6708	0.329161
3625	99.7691	0.230917
3626	99.7675	0.232537
3627	99.6073	0.39273
3628	99.5545	0.445452
3629	99.3566	0.643411
3630	99.4847	0.515327
3631	99.5437	0.456293
3632	99.7862	0.213802
3633	99.7665	0.233545
3634	99.9314	0.0685623
3635	99.7385	0.261543
3636	99.6336	0.366355
3637	99.6574	0.342641
3638	99.6948	0.305224
3639	99.6627	0.33728
3640	99.6333	0.366732
3641	99.6378	0.362181
3642	99.665	0.335024
3643	99.6836	0.31637
3644	99.715	0.284973
3645	99.8769	0.123115
3646	99.6612	0.338833
3647	99.5174	0.482607
3648	99.6686	0.331355
3649	99.5803	0.419706
3650	99.4432	0.556788
3651	99.6121	0.387854
3652	99.5898	0.410243
3653	99.6867	0.313326
3654	99.6412	0.358761
3655	99.6853	0.314728
3656	99.7541	0.245877
3657	99.6366	0.363434
3658	99.4758	0.524195
3659	99.575	0.42502
3660	99.5464	0.453623
3661	99.5803	0.419719
3662	99.7084	0.291624
3663	99.6099	0.39005
3664	99.674	0.325988
3665	99.829	0.170977
3666	99.8168	0.183175
3667	99.8167	0.183298
3668	99.7936	0.20642
3669	99.7457	0.254257
3670	99.7848	0.215152
3671	99.7048	0.295168
3672	99.5259	0.474137
3673	99.7563	0.243687
3674	99.7646	0.235426
3675	99.6583	0.341695
3676	99.703	0.296964
3677	99.9159	0.0841433
3678	99.9182	0.0818393
3679	99.8459	0.15407
3680	99.9134	0.086553
3681	99.8884	0.111554
3682	99.9052	0.0947771
3683	99.8945	0.105482
3684	99.881	0.118982
3685	99.8793	0.120697
3686	99.9147	0.0853468
3687	99.8687	0.131284
3688	99.9193	0.0806973
3689	99.9377	0.0623108
3690	99.8709	0.129091
3691	99.8495	0.150508
3692	99.8993	0.100668
3693	99.9066	0.0934355
3694	99.9417	0.0583052
3695	99.9195	0.0804643
3696	99.9208	0.0791748
3697	99.8944	0.105644
3698	99.9265	0.0734575
3699	99.8912	0.108756
3700	99.8991	0.100855
3701	99.9306	0.0694063
3702	99.8888	0.111235
3703	99.9497	0.0503361
3704	99.9267	0.0732732
3705	99.9276	0.0723514
3706	99.9487	0.0512612
3707	99.9432	0.0567555
3708	99.8892	0.110845
3709	99.9609	0.0390888
3710	99.9561	0.043861
3711	99.9394	0.0606263
3712	99.9516	0.0484222
3713	99.9092	0.0907538
3714	99.9213	0.0786718
3715	99.9448	0.0551505
3716	99.9309	0.0691278
3717	99.9144	0.0855852
3718	99.84	0.160034
3719	99.9485	0.0514658
3720	99.9399	0.060112
3721	99.9435	0.0565037
3722	99.9591	0.0409281
3723	99.954	0.0459675
3724	99.9533	0.0466547
3725	99.9418	0.0582323
3726	99.2474	0.752628
3727	99.9527	0.0472572
3728	99.9488	0.0511555
3729	99.8697	0.130332
3730	99.9294	0.0705562
3731	99.9058	0.0941786
3732	99.9271	0.0729221
3733	99.8941	0.105891
3734	99.9001	0.0998599
3735	99.8843	0.115651
3736	99.9406	0.0593667
3737	99.9584	0.0415764
3738	99.9636	0.0363762
3739	99.9528	0.0472387
3740	99.9279	0.0720969
3741	99.9668	0.0332174
3742	99.9759	0.0240609
3743	99.977	0.0229728
3744	99.9696	0.0304448
3745	99.9829	0.017143
3746	99.9396	0.0604159
3747	99.8876	0.112362
3748	99.7845	0.215514
3749	99.8229	0.177099
3750	99.8793	0.12068
3751	99.8773	0.12266
3752	99.8582	0.141768
3753	99.8163	0.183746
3754	99.785	0.215016
3755	99.9395	0.060497
3756	99.9368	0.0632212
3757	99.9392	0.0607682
3758	99.9447	0.0553488
3759	99.9304	0.0696432
3760	99.9499	0.0501334
3761	99.9701	0.0298905
3762	99.9449	0.0551101
3763	99.9347	0.0652759
3764	99.9044	0.0956366
3765	99.8933	0.106737
3766	99.7564	0.243648
3767	99.8677	0.1323
3768	99.9274	0.0726164
3769	99.8298	0.17023
3770	99.7856	0.214396
3771	99.7935	0.206461
3772	99.725	0.275011
3773	99.7783	0.221731
3774	99.868	0.131996
3775	99.9293	0.0706577
3776	99.9424	0.0576314
3777	99.9344	0.0656323
3778	99.946	0.054004
3779	99.9508	0.0491864
3780	99.941	0.058959
3781	98.8952	1.10476
3782	99.4394	0.560565
3783	99.4289	0.571065
3784	99.7896	0.210419
3785	99.6639	0.336071
3786	99.7849	0.215091
3787	99.5677	0.432341
3788	99.6276	0.372432
3789	99.6385	0.361526
3790	99.6727	0.327255
3791	99.6064	0.393551
3792	99.5484	0.451603
3793	99.2449	0.755051
3794	99.5963	0.403724
3795	99.6725	0.327549
3796	99.7854	0.214611
3797	99.7279	0.272092
3798	99.7272	0.272764
3799	99.903	0.0970316
3800	99.7452	0.254829
3801	99.8358	0.164177
3802	99.7919	0.208149
3803	99.4857	0.514321
3804	99.5059	0.494083
3805	99.2805	0.719475
3806	99.4373	0.562722
3807	99.5989	0.401062
3808	99.4049	0.595078
3809	99.6056	0.394371
3810	99.3711	0.628894
3811	99.6721	0.32786
3812	99.77	0.229965
3813	99.7571	0.242895
3814	99.6835	0.31652
3815	99.7375	0.262512
3816	99.6659	0.33414
3817	99.5482	0.451788
3818	99.2832	0.716833
3819	99.7401	0.259903
3820	99.8029	0.197072
3821	99.7129	0.287075
3822	99.7199	0.280109
3823	99.7046	0.295428
3824	99.8411	0.158888
3825	99.3434	0.656626
3826	99.5046	0.49542
3827	99.6182	0.381822
3828	99.4033	0.596676
3829	99.6093	0.390662
3830	99.5592	0.440756
3831	99.4119	0.588103
3832	99.5597	0.440337
3833	99.4984	0.501616
3834	99.5208	0.479216
3835	99.7283	0.271669
3836	99.3201	0.679897
3837	99.4341	0.565862
3838	99.5053	0.49467
3839	99.591	0.408997
3840	99.6695	0.330492
3841	99.6199	0.380082
3842	99.5651	0.434895
3843	99.602	0.398036
3844	99.6279	0.372113
3845	99.7734	0.226609
3846	99.6814	0.318608
3847	99.6654	0.334566
3848	99.7498	0.250168
3849	99.94	0.0600379
3850	99.9301	0.0699404
3851	99.961	0.0390015
3852	99.9251	0.0749368
3853	99.9198	0.0801529
3854	99.8417	0.158327
3855	99.8911	0.108934
3856	99.8237	0.176342
3857	99.8796	0.120445
3858	99.9052	0.0947552
3859	99.889	0.110995
3860	99.8795	0.120476
3861	99.9184	0.0815975
3862	99.8001	0.199947
3863	99.9581	0.0418601
3864	99.9582	0.0417717
3865	99.9487	0.0513136
3866	99.9209	0.0790646
3867	99.9675	0.0324886
3868	99.9464	0.0536232
3869	99.9307	0.0693387
3870	99.9076	0.0923567
3871	99.918	0.081997
3872	99.9045	0.0955139
3873	99.7945	0.205484
3874	99.9338	0.0662406
3875	99.8786	0.121423
3876	99.8676	0.132381
3877	99.8441	0.155924
3878	99.9465	0.0534633
3879	99.6284	0.37165
3880	99.8733	0.126688
3881	99.8971	0.102864
3882	99.9044	0.0956059
3883	99.9167	0.0832837
3884	99.8865	0.113492
3885	99.9258	0.0741981
3886	99.8579	0.142071
3887	99.7861	0.213904
3888	99.958	0.0419713
3889	99.9521	0.0478536
3890	99.8709	0.129149
3891	99.7768	0.223219
3892	99.9549	0.0451076
3893	99.9542	0.0457739
3894	99.9194	0.0805825
3895	99.9657	0.0343307
3896	99.957	0.0430351
3897	99.9355	0.064512
3898	99.9711	0.02893
3899	99.4012	0.598754
3900	99.9473	0.0527308
3901	99.9727	0.0272587
3902	99.9225	0.0775206
3903	99.9766	0.0233995
3904	99.978	0.022046
3905	99.62	0.379957
3906	99.9325	0.0675041
3907	99.9221	0.0778997
3908	99.9036	0.0963895
3909	99.9058	0.0941792
3910	99.9326	0.0673942
3911	99.9601	0.0399058
3912	99.9784	0.0215953
3913	99.8722	0.127801
3914	99.927	0.0729746
3915	99.9197	0.0803472
3916	99.8648	0.135185
3917	99.587	0.413043
3918	99.8519	0.148054
3919	99.9243	0.0756758
3920	99.91	0.0900039
3921	99.9532	0.0467711
3922	99.9623	0.0377346
3923	99.9579	0.0420756
3924	99.9323	0.0676855
3925	99.9394	0.0605521
3926	99.8872	0.112788
3927	99.8919	0.108105
3928	99.8944	0.105577
3929	99.8807	0.119296
3930	99.8682	0.131779
3931	99.8508	0.149241
3932	99.9562	0.043826
3933	99.9469	0.0530549
3934	99.8783	0.121684
3935	99.9593	0.0406591
3936	99.9403	0.0596953
3937	99.9436	0.0563541
3938	99.9209	0.0791465
3939	99.8512	0.148753
3940	99.8734	0.12661
3941	99.9362	0.0638396
3942	99.9511	0.0489442
3943	99.9667	0.0333267
3944	99.9356	0.0643734
3945	99.8698	0.130236
3946	99.3643	0.635714
3947	99.046	0.954027
3948	99.2884	0.711634
3949	99.3257	0.674267
3950	99.7308	0.269163
3951	99.629	0.371033
3952	99.6936	0.3064
3953	99.8119	0.188144
3954	99.6584	0.341648
3955	99.7455	0.254457
3956	99.5508	0.449193
3957	99.8343	0.16574
3958	99.916	0.0839916
3959	99.9356	0.064422
3960	99.9259	0.0740933
3961	99.8766	0.123387
3962	99.8954	0.104629
3963	99.7857	0.214345
3964	99.2399	0.760144
3965	99.3338	0.666175
3966	99.5232	0.476777
3967	99.6883	0.311687
3968	99.3234	0.676622
3969	99.0765	0.923458
3970	99.338	0.661975
3971	98.9225	1.07746
3972	97.9975	2.00252
3973	99.894	0.106047
3974	99.8694	0.130649
3975	99.8869	0.113142
3976	99.852	0.148049
3977	99.8166	0.183392
3978	99.7671	0.232894
3979	99.5146	0.485418
3980	99.498	0.502001
3981	98.7592	1.24081
3982	99.5802	0.41985
3983	99.9189	0.0811401
3984	98.987	1.01305
3985	99.3905	0.609527
3986	97.2496	2.75045
3987	98.7016	1.29842
3988	99.0553	0.94467
3989	98.6576	1.34235
3990	99.5204	0.479618
3991	98.739	1.26098
3992	99.5445	0.455468
3993	98.9727	1.02731
3994	99.9274	0.0725628
3995	98.4835	1.5165
3996	98.8774	1.12263
3997	99.9377	0.0622839
3998	99.9284	0.0715972
3999	99.9176	0.0824159
4000	99.8853	0.114689
4001	99.6366	0.363448
4002	99.8623	0.137684
4003	99.9694	0.0305754
4004	99.1934	0.80659
4005	99.9824	0.0175812
4006	99.6617	0.338291
4007	99.861	0.139019
4008	99.9321	0.0679379
4009	99.8713	0.128728
4010	99.9402	0.0598138
4011	99.7255	0.274452
4012	99.2902	0.709761
4013	99.9413	0.0586701
4014	99.8538	0.146236
4015	99.6559	0.344076
4016	99.9096	0.090371
4017	99.9107	0.0892775
4018	99.9463	0.0537152
4019	98.9584	1.04164
4020	99.9236	0.0764046
4021	99.9655	0.0344735
4022	98.7728	1.22722
4023	97.9874	2.01263
4024	98.7968	1.20322
4025	98.8618	1.13816
4026	98.8766	1.1234
4027	99.3086	0.691396
4028	99.5965	0.403472
4029	99.2631	0.736907
4030	99.488	0.512044
4031	99.8783	0.1217
4032	99.8989	0.101075
4033	99.8619	0.138134
4034	99.9243	0.0757147
4035	99.9216	0.0783762
4036	99.9371	0.0629438
4037	99.9347	0.0652514
4038	99.9399	0.0601269
4039	99.9097	0.090291
4040	99.9341	0.065878
4041	99.8617	0.138328
4042	99.8727	0.127305
4043	99.9098	0.0902344
4044	99.9328	0.0671529
4045	99.8962	0.103819
4046	99.9391	0.0608861
4047	99.9583	0.0417063
4048	99.9805	0.0194729
4049	99.9484	0.0515831
4050	99.9153	0.0847209
4051	99.9344	0.065602
4052	99.9572	0.0428446
4053	99.9196	0.0804358
4054	99.9212	0.0788297
4055	99.9462	0.0538022
4056	99.9388	0.0612238
4057	99.9123	0.0877217
4058	99.9408	0.0591526
4059	99.8831	0.116916
4060	99.8956	0.104443
4061	99.9299	0.0700715
4062	99.9425	0.0574983
4063	99.9313	0.0687313
4064	99.8464	0.153565
4065	99.8736	0.126374
4066	99.9036	0.0964351
4067	99.8248	0.175202
4068	99.9485	0.0514715
4069	99.9531	0.0469024
4070	99.974	0.0259933
4071	99.918	0.0819821
4072	99.9154	0.0846386
4073	99.8417	0.158323
4074	99.8819	0.118073
4075	99.9117	0.0882819
4076	99.9163	0.0836741
4077	99.6084	0.391596
4078	99.8838	0.116229
4079	99.8183	0.181692
4080	99.9159	0.0840977
4081	99.9398	0.0602354
4082	99.5553	0.444661
4083	99.8323	0.167731
4084	99.8765	0.123521
4085	99.7884	0.211642
4086	99.8115	0.188494
4087	99.8714	0.128579
4088	99.8278	0.172218
4089	99.9347	0.0652918
4090	99.9352	0.0647685
4091	99.9279	0.0720677
4092	99.9133	0.0866973
4093	99.9304	0.0696095
4094	99.9426	0.0573899
4095	99.9539	0.046096
4096	99.9721	0.0279091
4097	99.8947	0.105295
4098	99.9617	0.0383035
4099	99.8088	0.191172
4100	99.952	0.0479529
4101	99.7866	0.213424
4102	99.6713	0.328688
4103	99.7652	0.234832
4104	99.7788	0.221249
4105	99.8173	0.18265
4106	99.697	0.302985
4107	99.729	0.271046
4108	99.558	0.441996
4109	99.9698	0.0301901
4110	99.9854	0.0146356
4111	99.9923	0.00765731
4112	99.9793	0.0207346
4113	99.9751	0.0249475
4114	99.9747	0.0253278
4115	99.9742	0.0257722
4116	99.9763	0.0236889
4117	99.9518	0.0481715
4118	99.9838	0.0161847
4119	99.9799	0.0201418
4120	99.9615	0.0384566
4121	99.9552	0.0448274
4122	99.9503	0.0496569
4123	99.9585	0.0414684
4124	99.9572	0.0427705
4125	99.9643	0.0357341
4126	99.9261	0.0738998
4127	99.9728	0.0272481
4128	99.6925	0.307527
4129	99.8593	0.140699
4130	99.9564	0.0435867
4131	99.964	0.0359786
4132	99.8639	0.136128
4133	99.8639	0.136112
4134	99.9441	0.0559495
4135	99.9646	0.0353675
4136	99.9592	0.0408229
4137	99.9604	0.0395771
4138	99.9321	0.0679209
4139	99.93	0.0700185
4140	99.9458	0.0542472
4141	99.9473	0.0526804
4142	99.823	0.176981
4143	99.9281	0.0718755
4144	99.9043	0.0957409
4145	99.8381	0.161881
4146	99.8826	0.117355
4147	99.9326	0.0673976
4148	99.9509	0.049142
4149	99.8779	0.122059
4150	99.9465	0.0535161
4151	99.9384	0.0616272
4152	99.9697	0.0303333
4153	99.9756	0.0243854
4154	99.9581	0.0419441
4155	99.9367	0.0632658
4156	99.9372	0.0628373
4157	99.9288	0.0712137
4158	99.8764	0.123641
4159	99.9135	0.0865192
4160	99.9351	0.0648994
4161	99.9632	0.036843
4162	99.9666	0.0334076
4163	99.9569	0.0431224
4164	99.9642	0.0357745
4165	99.9824	0.0175568
4166	99.9781	0.0218542
4167	99.9716	0.0283816
4168	99.7012	0.298795
4169	99.973	0.0270401
4170	99.9427	0.0573256
4171	99.9346	0.0654004
4172	99.941	0.058972
4173	99.916	0.0839975
4174	99.9514	0.0485561
4175	99.9467	0.0533428
4176	99.9629	0.037069
4177	99.9506	0.0494307
4178	99.9253	0.0746921
4179	99.8682	0.131785
4180	99.748	0.251994
4181	99.9551	0.044914
4182	99.9644	0.03559
4183	99.9482	0.0518291
4184	99.9415	0.0584597
4185	99.9628	0.0371744
4186	99.9723	0.0277453
4187	99.9535	0.046544
4188	99.8316	0.168416
4189	99.897	0.102989
4190	99.8792	0.120825
4191	99.8898	0.110243
4192	99.9544	0.0455588
4193	99.9182	0.0817504
4194	99.8702	0.129797
4195	99.8628	0.137216
4196	99.8617	0.138257
4197	99.9505	0.0495242
4198	99.8606	0.139432
4199	99.9271	0.0728649
4200	99.937	0.0630062
4201	99.9859	0.0141382
4202	99.9717	0.0282809
4203	99.9224	0.0775957
4204	99.9141	0.0858578
4205	99.9256	0.0743556
4206	99.8745	0.125467
4207	99.74	0.260007
4208	99.8825	0.117511
4209	99.8776	0.122388
4210	99.9184	0.0815642
4211	99.8894	0.110616
4212	99.8896	0.110372
4213	99.7586	0.241441
4214	99.8649	0.135142
4215	99.8713	0.128686
4216	99.9506	0.0494162
4217	99.8812	0.118826
4218	99.9296	0.0703938
4219	99.9497	0.0502976
4220	99.8701	0.129895
4221	99.8706	0.129363
4222	99.8494	0.150557
4223	99.888	0.111976
4224	99.9351	0.0649085
4225	99.9187	0.0812675
4226	99.8142	0.185777
4227	99.8999	0.100135
4228	99.7386	0.261357
4229	99.9074	0.0925681
4230	99.9062	0.093834
4231	99.7711	0.228852
4232	99.7041	0.295858
4233	99.811	0.189017
4234	99.7169	0.283075
4235	99.6555	0.344547
4236	99.8082	0.191845
4237	99.7313	0.268745
4238	99.239	0.761043
4239	99.3537	0.64633
4240	99.7592	0.240809
4241	99.8337	0.166318
4242	99.8121	0.187912
4243	99.9248	0.0752308
4244	99.8353	0.16469
4245	99.9281	0.0718667
4246	99.5566	0.44342
4247	99.8718	0.128192
4248	99.8184	0.181559
4249	99.8524	0.147584
4250	99.911	0.0890171
4251	99.0249	0.975089
4252	99.8688	0.1312
4253	99.8288	0.171187
4254	99.958	0.0420096
4255	99.8937	0.10625
4256	99.8598	0.140151
4257	99.7033	0.296653
4258	95.5832	4.41684
4259	99.8297	0.17029
4260	99.3429	0.657139
4261	99.8125	0.187485
4262	99.4167	0.58327
4263	98.7716	1.22844
4264	99.7173	0.282744
4265	99.9064	0.0936254
4266	99.759	0.240963
